Stráne pod Tatrami,Kežmarok,Prešovský,"1,38"
Stránska,Rimavská Sobota,Banskobystrický,319
Stránske,Žilina,Žilinský,706
Stratená,Rožňava,Košický,145
Stráža,Žilina,Žilinský,662
Strážne,Trebišov,Košický,686
Strážske,Michalovce,Košický,"4,487"
Strečno,Žilina,Žilinský,"2,661"
Streda nad Bodrogom,Trebišov,Košický,"2,459"
Stredné Plachtince,Veľký Krtíš,Banskobystrický,637
Strekov,Nové Zámky,Nitriansky,"2,156"
Strelníky,Banská Bystrica,Banskobystrický,802
Stretava,Michalovce,Košický,636
Stretavka,Michalovce,Košický,187
Streženice,Púchov,Trenčiansky,863
Strihovce,Snina,Prešovský,163
Stročín,Svidník,Prešovský,499
Stropkov,Stropkov,Prešovský,"10,851"
Studená,Rimavská Sobota,Banskobystrický,280
Studenec,Levoča,Prešovský,475
Studienka,Malacky,Bratislavský,"1,629"
Stuľany,Bardejov,Prešovský,603
Stupava,Malacky,Bratislavský,"8,745"
Stupné,Považská Bystrica,Trenčiansky,680
Sučany,Martin,Žilinský,"4,662"
Súdovce,Krupina,Banskobystrický,206
Suchá Dolina,Prešov,Prešovský,197
Suchá Hora,Tvrdošín,Žilinský,"1,319"
Suchá nad Parnou,Trnava,Trnavský,"1,808"
Sucháň,Veľký Krtíš,Banskobystrický,264
Suché,Michalovce,Košický,406
Suché Brezovo,Veľký Krtíš,Banskobystrický,123
Suchohrad,Malacky,Bratislavský,619
Sudince,Krupina,Banskobystrický,60
Sukov,Medzilaborce,Prešovský,129
Sulín,Stará Ľubovňa,Prešovský,395
Súľov - Hradná,Bytča,Žilinský,938
Súlovce,Topoľčany,Nitriansky,508
Sušany,Poltár,Banskobystrický,437
Sútor,Rimavská Sobota,Banskobystrický,481
Svätá Mária,Trebišov,Košický,607
Svätoplukovo,Nitra,Nitriansky,"1,334"
Svätuš,Sobrance,Košický,121
Svätuše,Trebišov,Košický,906
Svätý Anton,Banská Štiavnica,Banskobystrický,"1,188"
Svätý Jur,Pezinok,Bratislavský,"4,972"
Svätý Kríž,Liptovský Mikuláš,Žilinský,717
Svätý Peter,Komárno,Nitriansky,"2,692"
Svederník,Žilina,Žilinský,"1,003"
Sverepec,Považská Bystrica,Trenčiansky,"1,092"
Sveržov,Bardejov,Prešovský,520
Svetlice,Medzilaborce,Prešovský,137
Svidnička,Svidník,Prešovský,135
Svidník,Svidník,Prešovský,"12,237"
Svinia,Prešov,Prešovský,"1,538"
Svinica,Košice - okolie,Košický,824
Svinice,Trebišov,Košický,239
Svinná,Trenčín,Trenčiansky,"1,507"
Svit,Poprad,Prešovský,"7,513"
Svodín,Nové Zámky,Nitriansky,"2,61"
Svrbice,Topoľčany,Nitriansky,208
Svrčinovec,Čadca,Žilinský,"3,497"
Šahy,Levice,Nitriansky,"7,949"
Šajdíkove Humence,Senica,Trnavský,"1,096"
Šaľa,Šaľa,Nitriansky,"24,099"
Šalgočka,Galanta,Trnavský,463
Šalgovce,Topoľčany,Nitriansky,530
Šalov,Levice,Nitriansky,407
Šambron,Stará Ľubovňa,Prešovský,415
Šamorín,Dunajská Streda,Trnavský,"12,736"
Šamudovce,Michalovce,Košický,582
Šandal,Stropkov,Prešovský,304
Šarbov,Svidník,Prešovský,13
Šarišská Poruba,Prešov,Prešovský,444
Šarišská Trstená,Prešov,Prešovský,271
Šarišské Bohdanovce,Prešov,Prešovský,638
Šarišské Čierne,Bardejov,Prešovský,314
Šarišské Dravce,Sabinov,Prešovský,"1,268"
Šarišské Jastrabie,Stará Ľubovňa,Prešovský,"1,207"
Šarišské Michaľany,Sabinov,Prešovský,"2,738"
Šarišské Sokolovce,Sabinov,Prešovský,508
Šarišský Štiavnik,Svidník,Prešovský,288
Šarkan,Nové Zámky,Nitriansky,353
Šarovce,Levice,Nitriansky,"1,658"
Šašová,Bardejov,Prešovský,152
Šaštín - Stráže,Senica,Trnavský,"5,061"
Šávoľ,Lučenec,Banskobystrický,580
Šelpice,Trnava,Trnavský,712
Šemetkovce,Svidník,Prešovský,96
Šemša,Košice - okolie,Košický,723
Šenkvice,Pezinok,Bratislavský,"4,485"
Šiatorská Bukovinka,Lučenec,Banskobystrický,329
Šiba,Bardejov,Prešovský,568
Šíd,Lučenec,Banskobystrický,"1,177"
Šimonovce,Rimavská Sobota,Banskobystrický,516
Šindliar,Prešov,Prešovský,543
Šintava,Galanta,Trnavský,"1,777"
Šípkov,Bánovce nad Bebravou,Trenčiansky,143
Šípkové,Piešťany,Trnavský,336
Širákov,Veľký Krtíš,Banskobystrický,226
Širkovce,Rimavská Sobota,Banskobystrický,901
Široké,Prešov,Prešovský,"2,296"
Šišov,Bánovce nad Bebravou,Trenčiansky,494
Šivetice,Revúca,Banskobystrický,389
Šmigovec,Snina,Prešovský,87
Šoltýska,Poltár,Banskobystrický,141
Šoporňa,Galanta,Trnavský,"4,105"
Špačince,Trnava,Trnavský,"2,161"
Špania Dolina,Banská Bystrica,Banskobystrický,184
Španie Pole,Rimavská Sobota,Banskobystrický,80
Šrobárová,Komárno,Nitriansky,487
Štefanov,Senica,Trnavský,"1,66"
Štefanov nad Oravou,Tvrdošín,Žilinský,633
Štefanová,Pezinok,Bratislavský,321
Štefanovce / okres Presov,Prešov,Prešovský,226
Štefanovce / okres Vranov nad Toplov,Vranov nad Topľou,Prešovský,106
Štefanovičová,Nitra,Nitriansky,276
Štefurov,Svidník,Prešovský,108
Šterusy,Piešťany,Trnavský,511
Štiavnické Bane,Banská Štiavnica,Banskobystrický,783
Štiavnička,Ružomberok,Žilinský,587
Štiavnik,Bytča,Žilinský,"4,083"
Štitáre,Nitra,Nitriansky,589
Štítnik,Rožňava,Košický,"1,501"
Štós,Košice - okolie,Košický,765
Štôla,Poprad,Prešovský,538
Štrba,Poprad,Prešovský,"3,606"
Štrkovec,Rimavská Sobota,Banskobystrický,349
Štúrovo,Nové Zámky,Nitriansky,"11,041"
Štvrtok,Trenčín,Trenčiansky,372
Štvrtok na Ostrove,Dunajská Streda,Trnavský,"1,753"
Šuja,Žilina,Žilinský,316
Šuľa,Veľký Krtíš,Banskobystrický,82
Šumiac,Brezno,Banskobystrický,"1,359"
Šuňava,Poprad,Prešovský,"1,94"
Šurany,Nové Zámky,Nitriansky,"10,46"
Šurianky,Nitra,Nitriansky,567
Šurice,Lučenec,Banskobystrický,487
Šúrovce,Trnava,Trnavský,"2,233"
Šútovce,Prievidza,Trenčiansky,424
Šútovo,Martin,Žilinský,513
Švábovce,Poprad,Prešovský,"1,11"
Švedlár,Gelnica,Košický,"1,975"
Švošov,Ružomberok,Žilinský,833
Tachty,Rimavská Sobota,Banskobystrický,530
Tajná,Nitra,Nitriansky,285
Tajov,Banská Bystrica,Banskobystrický,516
Ťapešovo,Námestovo,Žilinský,630
Tarnov,Bardejov,Prešovský,396
Tašuľa,Sobrance,Košický,223
Tatranská Javorina,Poprad,Prešovský,230
Tehla,Levice,Nitriansky,560
Tekolďany,Hlohovec,Trnavský,158
Tekovská Breznica,Žarnovica,Banskobystrický,"1,24"
Tekovské Lužany,Levice,Nitriansky,"2,911"
Tekovské Nemce,Zlaté Moravce,Nitriansky,"1,064"
Tekovský Hrádok,Levice,Nitriansky,326
Telgárt,Brezno,Banskobystrický,"1,529"
Telince,Nitra,Nitriansky,289
Temeš,Prievidza,Trenčiansky,277
Teplička,Spišská Nová Ves,Košický,"1,08"
Teplička nad Váhom,Žilina,Žilinský,"3,502"
Tepličky,Hlohovec,Trnavský,284
Teplý Vrch,Rimavská Sobota,Banskobystrický,284
Terany,Krupina,Banskobystrický,710
Terchová,Žilina,Žilinský,"4,049"
Teriakovce,Prešov,Prešovský,412
Terňa,Prešov,Prešovský,"1,096"
Tesáre,Topoľčany,Nitriansky,740
Tesárske Mlyňany,Zlaté Moravce,Nitriansky,"1,665"
Tešedíkovo,Šaľa,Nitriansky,"3,7"
Tibava,Sobrance,Košický,560
Tichý Potok,Sabinov,Prešovský,351
Timoradza,Bánovce nad Bebravou,Trenčiansky,502
Tisinec,Stropkov,Prešovský,419
Tisovec,Rimavská Sobota,Banskobystrický,"4,091"
Tlmače,Levice,Nitriansky,"4,305"
Točnica,Lučenec,Banskobystrický,318
Tokajík,Stropkov,Prešovský,106
Tomášikovo,Galanta,Trnavský,"1,617"
Tomášov,Senec,Bratislavský,"2,271"
Tomášovce / okres Lucenec,Lučenec,Banskobystrický,"1,455"
Tomášovce / okres Rimavska Sobota,Rimavská Sobota,Banskobystrický,205
Topoľa,Snina,Prešovský,173
Topoľčany,Topoľčany,Nitriansky,"29,102"
Topoľčianky,Zlaté Moravce,Nitriansky,"2,9"
Topoľnica,Galanta,Trnavský,836
Topoľníky,Dunajská Streda,Trnavský,"2,988"
Topoľovka,Humenné,Prešovský,830
Toporec,Kežmarok,Prešovský,"1,728"
Tornaľa,Revúca,Banskobystrický,"7,92"
Torysa,Sabinov,Prešovský,"1,477"
Torysky,Levoča,Prešovský,382
Tovarné,Vranov nad Topľou,Prešovský,"1,093"
Tovarnianska Polianka,Vranov nad Topľou,Prešovský,124
Tovarníky,Topoľčany,Nitriansky,"1,403"
Tôň,Komárno,Nitriansky,833
Trakovice,Hlohovec,Trnavský,"1,441"
Trávnica,Nové Zámky,Nitriansky,"1,212"
Trávnik,Komárno,Nitriansky,676
Trebatice,Piešťany,Trnavský,"1,212"
Trebejov,Košice - okolie,Košický,180
Trebeľovce,Lučenec,Banskobystrický,967
Trebichava,Bánovce nad Bebravou,Trenčiansky,40
Trebišov,Trebišov,Košický,"23,288"
Trebostovo,Martin,Žilinský,473
Trebušovce,Veľký Krtíš,Banskobystrický,194
Trenč,Lučenec,Banskobystrický,427
Trenčianska Teplá,Trenčín,Trenčiansky,"3,906"
Trenčianska Turná,Trenčín,Trenčiansky,"3,016"
Trenčianske Bohuslavice,Nové Mesto nad Váhom,Trenčiansky,930
Trenčianske Jastrabie,Trenčín,Trenčiansky,"1,217"
Trenčianske Mitice,Trenčín,Trenčiansky,764
Trenčianske Stankovce,Trenčín,Trenčiansky,"2,95"
Trenčianske Teplice,Trenčín,Trenčiansky,"4,4"
Trenčín,Trenčín,Trenčiansky,"56,759"
Trhová Hradská,Dunajská Streda,Trnavský,"2,228"
Trhovište,Michalovce,Košický,"1,865"
Trnava,Trnava,Trnavský,"68,038"
Trnavá Hora,Žiar nad Hronom,Banskobystrický,"1,16"
Trnava pri Laborci,Michalovce,Košický,516
Trnávka / okres trebisov,Trebišov,Košický,164
Trnávka / okres dunajska streda,Dunajská Streda,Trnavský,437
Tŕnie,Zvolen,Banskobystrický,370
Trnkov,Prešov,Prešovský,220
Trnovec,Skalica,Trnavský,319
Trnovec nad Váhom,Šaľa,Nitriansky,"2,6"
Trnovo,Martin,Žilinský,225
Tročany,Bardejov,Prešovský,319
Trpín,Krupina,Banskobystrický,106
Trsťany,Košice - okolie,Košický,234
Trstená,Tvrdošín,Žilinský,"7,53"
Trstená na Ostrove,Dunajská Streda,Trnavský,572
Trstené,Liptovský Mikuláš,Žilinský,203
Trstené pri Hornáde,Košice - okolie,Košický,"1,46"
Trstice,Galanta,Trnavský,"3,753"
Trstín,Trnava,Trnavský,"1,302"
Tuchyňa,Ilava,Trenčiansky,804
Tuhár,Lučenec,Banskobystrický,404
Tuhrina,Prešov,Prešovský,421
Tulčík,Prešov,Prešovský,"1,294"
Tupá,Levice,Nitriansky,618
Turá,Levice,Nitriansky,242
Turany,Martin,Žilinský,"4,39"
Turany nad Ondavou,Stropkov,Prešovský,406
Turcovce,Humenné,Prešovský,340
Turček,Turčianske Teplice,Žilinský,689
Turčianky,Partizánske,Trenčiansky,152
Turčianska Štiavnička,Martin,Žilinský,817
Turčianske Jaseno,Martin,Žilinský,364
Turčianske Kľačany,Martin,Žilinský,860
Turčianske Teplice,Turčianske Teplice,Žilinský,"6,964"
Turčiansky Ďur,Martin,Žilinský,177
Turčiansky Peter,Martin,Žilinský,337
Turčok,Revúca,Banskobystrický,242
Turecká,Banská Bystrica,Banskobystrický,141
Tureň,Senec,Bratislavský,944
Turie,Žilina,Žilinský,"1,981"
Turík,Ružomberok,Žilinský,216
Turňa nad Bodvou,Košice - okolie,Košický,"3,427"
Turnianska Nová Ves,Košice - okolie,Košický,565
Turová,Zvolen,Banskobystrický,370
Turzovka,Čadca,Žilinský,"7,756"
Tušice,Michalovce,Košický,711
Tušická Nová Ves,Michalovce,Košický,565
Tužina,Prievidza,Trenčiansky,"1,226"
Tvarožná,Kežmarok,Prešovský,636
Tvrdomestice,Topoľčany,Nitriansky,498
Tvrdošín,Tvrdošín,Žilinský,"9,401"
Tvrdošovce,Nové Zámky,Nitriansky,"5,292"
Ubľa,Snina,Prešovský,886
Úbrež,Sobrance,Košický,652
Udavské,Humenné,Prešovský,"1,236"
Udiča,Považská Bystrica,Trenčiansky,"2,208"
Údol,Stará Ľubovňa,Prešovský,420
Uhliská,Levice,Nitriansky,221
Úhorná,Gelnica,Košický,163
Uhorská Ves,Liptovský Mikuláš,Žilinský,438
Uhorské,Poltár,Banskobystrický,583
Uhrovec,Bánovce nad Bebravou,Trenčiansky,"1,486"
Uhrovské Podhradie,Bánovce nad Bebravou,Trenčiansky,37
Úľany nad Žitavou,Nové Zámky,Nitriansky,"1,532"
Ulič,Snina,Prešovský,984
Uličské Krivé,Snina,Prešovský,278
Úloža,Levoča,Prešovský,188
Uňatín,Krupina,Banskobystrický,197
Unín,Skalica,Trnavský,"1,18"
Urmince,Topoľčany,Nitriansky,"1,375"
Utekáč,Poltár,Banskobystrický,"1,099"
Uzovce,Sabinov,Prešovský,499
Uzovská Panica,Rimavská Sobota,Banskobystrický,692
Uzovské Pekľany,Sabinov,Prešovský,379
Uzovský Šalgov,Sabinov,Prešovský,595
Vaďovce,Nové Mesto nad Váhom,Trenčiansky,706
Vagrinec,Svidník,Prešovský,124
Váhovce,Galanta,Trnavský,"2,104"
Vajkovce,Košice - okolie,Košický,519
Valaliky,Košice - okolie,Košický,"3,84"
Valaská,Brezno,Banskobystrický,"3,873"
Valaská Belá,Prievidza,Trenčiansky,"2,317"
Valaská Dubová,Ružomberok,Žilinský,778
Valaškovce,Ružomberok,Žilinský,
Valča,Martin,Žilinský,"1,518"
Valentovce,Medzilaborce,Prešovský,41
Valice,Rimavská Sobota,Banskobystrický,322
Valkovce,Svidník,Prešovský,223
Vaľkovňa,Brezno,Banskobystrický,365
Vaniškovce,Bardejov,Prešovský,329
Vápeník,Svidník,Prešovský,46
Varadka,Bardejov,Prešovský,174
Varechovce,Stropkov,Prešovský,167
Varhaňovce,Prešov,Prešovský,"1,161"
Varín,Žilina,Žilinský,"3,537"
Vasiľov,Námestovo,Žilinský,784
Vavrečka,Námestovo,Žilinský,"1,365"
Vavrinec,Vranov nad Topľou,Prešovský,63
Vavrišovo,Liptovský Mikuláš,Žilinský,649
Važec,Liptovský Mikuláš,Žilinský,"2,391"
Včelince,Rimavská Sobota,Banskobystrický,776
Večelkov,Rimavská Sobota,Banskobystrický,269
Vechec,Vranov nad Topľou,Prešovský,"2,387"
Veľaty,Trebišov,Košický,819
Veľčice,Zlaté Moravce,Nitriansky,862
Veličná,Dolný Kubín,Žilinský,894
Veľká Čalomija,Veľký Krtíš,Banskobystrický,580
Veľká Čausa,Prievidza,Trenčiansky,441
Veľká Čierna,Žilina,Žilinský,355
Veľká Dolina,Nitra,Nitriansky,648
Veľká Franková,Kežmarok,Prešovský,361
Veľká Hradná,Trenčín,Trenčiansky,669
Veľká Ida,Košice - okolie,Košický,"2,973"
Veľká Lehota,Žarnovica,Banskobystrický,"1,237"
Veľká Lesná,Stará Ľubovňa,Prešovský,496
Veľká Lodina,Košice - okolie,Košický,250
Veľká Lomnica,Kežmarok,Prešovský,"3,917"
Veľká Lúka,Zvolen,Banskobystrický,427
Veľká Mača,Galanta,Trnavský,"2,646"
Veľká nad Ipľom,Lučenec,Banskobystrický,927
Veľká Paka,Dunajská Streda,Trnavský,791
Veľká Tŕňa,Trebišov,Košický,447
Veľká Ves,Poltár,Banskobystrický,413
Veľká Ves nad Ipľom,Veľký Krtíš,Banskobystrický,413
Veľké Bierovce,Trenčín,Trenčiansky,609
Veľké Blahovo,Dunajská Streda,Trnavský,"1,372"
Veľké Borové,Liptovský Mikuláš,Žilinský,70
Veľké Dravce,Lučenec,Banskobystrický,663
Veľké Držkovce,Bánovce nad Bebravou,Trenčiansky,655
Veľké Dvorany,Topoľčany,Nitriansky,671
Veľké Dvorníky,Dunajská Streda,Trnavský,965
Veľké Hoste,Bánovce nad Bebravou,Trenčiansky,537
Veľké Chlievany,Bánovce nad Bebravou,Trenčiansky,463
Veľké Chyndice,Nitra,Nitriansky,349
Veľké Kapušany,Michalovce,Košický,"9,76"
Veľké Kosihy,Komárno,Nitriansky,987
Veľké Kostoľany,Piešťany,Trnavský,"2,685"
Veľké Kozmálovce,Levice,Nitriansky,672
Veľké Kršteňany,Partizánske,Trenčiansky,622
Veľké Leváre,Malacky,Bratislavský,"3,575"
Veľké Lovce,Nové Zámky,Nitriansky,"2,081"
Veľké Ludince,Levice,Nitriansky,"1,643"
Veľké Orvište,Piešťany,Trnavský,"1,058"
Veľké Ozorovce,Trebišov,Košický,710
Veľké Pole,Žarnovica,Banskobystrický,450
Veľké Raškovce,Michalovce,Košický,340
Veľké Revištia,Sobrance,Košický,535
Veľké Ripňany,Topoľčany,Nitriansky,"2,113"
Veľké Rovné,Bytča,Žilinský,"3,956"
Veľké Slemence,Michalovce,Košický,600
Veľké Straciny,Veľký Krtíš,Banskobystrický,148
Veľké Teriakovce,Rimavská Sobota,Banskobystrický,860
Veľké Trakany,Trebišov,Košický,"1,43"
Veľké Turovce,Levice,Nitriansky,805
Veľké Uherce,Partizánske,Trenčiansky,"1,99"
Veľké Úľany,Galanta,Trnavský,"4,335"
Veľké Vozokany,Zlaté Moravce,Nitriansky,524
Veľké Zálužie,Nitra,Nitriansky,"4,086"
Veľké Zlievce,Veľký Krtíš,Banskobystrický,505
Veľkrop,Stropkov,Prešovský,216
Veľký Biel,Senec,Bratislavský,"2,219"
Veľký Blh,Rimavská Sobota,Banskobystrický,"1,18"
Veľký Cetín,Nitra,Nitriansky,"1,644"
Veľký Čepčín,Turčianske Teplice,Žilinský,220
Veľký Ďur,Levice,Nitriansky,"1,303"
Veľký Folkmár,Gelnica,Košický,909
Veľký Grob,Galanta,Trnavský,"1,281"
Veľký Horeš,Trebišov,Košický,963
Veľký Kamenec,Trebišov,Košický,818
Veľký Klíž,Partizánske,Trenčiansky,915
Veľký Krtíš,Veľký Krtíš,Banskobystrický,"13,649"
Veľký Kýr,Nové Zámky,Nitriansky,"3,064"
Veľký Lapáš,Nitra,Nitriansky,"1,173"
Veľký Lipník,Stará Ľubovňa,Prešovský,"1,017"
Veľký Lom,Veľký Krtíš,Banskobystrický,227
Veľký Meder,Dunajská Streda,Trnavský,"8,888"
Veľký Slavkov,Poprad,Prešovský,"1,194"
Veľký Slivník,Prešov,Prešovský,318
Veľký Šariš,Prešov,Prešovský,"4,796"
Veľopolie,Humenné,Prešovský,319
Velušovce,Topoľčany,Nitriansky,505
Vernár,Poprad,Prešovský,633
Veselé,Piešťany,Trnavský,"1,169"
Veterná Poruba,Liptovský Mikuláš,Žilinský,354
Vidiná,Lučenec,Banskobystrický,"1,837"
Vieska / okres Velky krtis,Veľký Krtíš,Banskobystrický,213
Vieska / okres dunajska streda,Dunajská Streda,Trnavský,421
Vieska nad Blhom,Rimavská Sobota,Banskobystrický,151
Vieska nad Žitavou,Zlaté Moravce,Nitriansky,465
Vígľaš,Detva,Banskobystrický,"1,68"
Vígľašska Huta-Kalinka,Detva,Banskobystrický,371
Vikartovce,Poprad,Prešovský,"1,795"
Vinica,Veľký Krtíš,Banskobystrický,"1,882"
Viničky,Trebišov,Košický,522
Viničné,Pezinok,Bratislavský,"1,795"
Vinné,Michalovce,Košický,"1,6"
Vinodol,Nitra,Nitriansky,"1,932"
Vinohrady nad Váhom,Galanta,Trnavský,"1,559"
Vinosady,Pezinok,Bratislavský,"1,125"
Virt,Komárno,Nitriansky,302
Vislanka,Stará Ľubovňa,Prešovský,263
Vislava,Stropkov,Prešovský,227
Visolaje,Púchov,Trenčiansky,933
Višňov,Trebišov,Košický,221
Višňové / revuca,Revúca,Banskobystrický,68
Višňové / okres nove mesto nad vahom,Nové Mesto nad Váhom,Trenčiansky,180
Višňové / okres zilina,Žilina,Žilinský,"2,61"
Vištuk,Pezinok,Bratislavský,"1,355"
Vitanová,Tvrdošín,Žilinský,"1,253"
Víťaz,Prešov,Prešovský,"1,98"
Víťazovce,Humenné,Prešovský,345
Vítkovce,Spišská Nová Ves,Košický,523
Vlača,Vranov nad Topľou,Prešovský,228
Vlachovo,Rožňava,Košický,930
Vlachy,Liptovský Mikuláš,Žilinský,619
Vladiča,Stropkov,Prešovský,63
Vlčany,Šaľa,Nitriansky,"3,47"
Vlčkovce,Trnava,Trnavský,"1,152"
Vlkanová,Banská Bystrica,Banskobystrický,"1,122"
Vlkas,Nové Zámky,Nitriansky,318
Vlková,Kežmarok,Prešovský,650
Vlkovce,Kežmarok,Prešovský,448
Vlky,Senec,Bratislavský,429
Vlkyňa,Rimavská Sobota,Banskobystrický,350
Voderady,Trnava,Trnavský,"1,338"
Vojany,Michalovce,Košický,801
Vojčice,Trebišov,Košický,"2,05"
Vojka,Trebišov,Košický,506
Vojka nad Dunajom,Dunajská Streda,Trnavský,431
Vojkovce,Spišská Nová Ves,Košický,467
Vojňany,Kežmarok,Prešovský,269
Vojnatina,Sobrance,Košický,227
Vojtovce,Stropkov,Prešovský,120
Voľa,Michalovce,Košický,247
Volica,Medzilaborce,Prešovský,324
Volkovce,Zlaté Moravce,Nitriansky,"1,005"
Voznica,Žarnovica,Banskobystrický,647
Vozokany / okres topolcany,Topoľčany,Nitriansky,324
Vozokany / okres galanta,Galanta,Trnavský,"1,109"
Vráble,Nitra,Nitriansky,"9,516"
Vrádište,Skalica,Trnavský,701
Vrakúň,Dunajská Streda,Trnavský,"2,545"
Vranov nad Topľou,Vranov nad Topľou,Prešovský,"23,014"
Vŕbnica,Michalovce,Košický,802
Vrbov,Kežmarok,Prešovský,"1,289"
Vrbová nad Váhom,Komárno,Nitriansky,557
Vrbovce,Myjava,Trenčiansky,"1,506"
Vrbové,Piešťany,Trnavský,"6,272"
Vrbovka,Veľký Krtíš,Banskobystrický,381
Vrchteplá,Považská Bystrica,Trenčiansky,260
Vrícko,Martin,Žilinský,434
Vršatské Podhradie,Ilava,Trenčiansky,253
Vrútky,Martin,Žilinský,"7,268"
Vtáčkovce,Košice - okolie,Košický,829
Výborná,Kežmarok,Prešovský,951
Výčapy - Opatovce,Nitra,Nitriansky,"2,151"
Vydrany,Dunajská Streda,Trnavský,"1,468"
Vydrná,Púchov,Trenčiansky,353
Vydrník,Poprad,Prešovský,"1,003"
Vyhne,Žiar nad Hronom,Banskobystrický,"1,322"
Východná,Liptovský Mikuláš,Žilinský,"2,31"
Výrava,Medzilaborce,Prešovský,187
Vysočany,Bánovce nad Bebravou,Trenčiansky,132
Vysoká / okres banska stiavnica,Banská Štiavnica,Banskobystrický,148
Vysoká / okres sabinov,Sabinov,Prešovský,145
Vysoká nad Kysucou,Čadca,Žilinský,"2,931"
Vysoká nad Uhom,Michalovce,Košický,908
Vysoká pri Morave,Malacky,Bratislavský,"1,981"
Vysoké Tatry,Poprad,Prešovský,"4,718"
Vyškovce,Stropkov,Prešovský,143
Vyškovce nad Ipľom,Levice,Nitriansky,700
Vyšná Boca,Liptovský Mikuláš,Žilinský,105
Vyšná Hutka,Košice - okolie,Košický,365
Vyšná Jablonka,Humenné,Prešovský,60
Vyšná Jedľová,Svidník,Prešovský,203
Vyšná Kamenica,Košice - okolie,Košický,245
Vyšná Myšľa,Košice - okolie,Košický,890
Vyšná Olšava,Stropkov,Prešovský,615
Vyšná Písaná,Svidník,Prešovský,82
Vyšná Polianka,Bardejov,Prešovský,124
Vyšná Rybnica,Sobrance,Košický,388
Vyšná Sitnica,Humenné,Prešovský,405
Vyšná Slaná,Rožňava,Košický,527
Vyšná Šebastová,Prešov,Prešovský,"1,05"
Vyšná Voľa,Bardejov,Prešovský,405
Vyšné Ladičkovce,Humenné,Prešovský,225
Vyšné nad Hronom,Levice,Nitriansky,190
Vyšné Nemecké,Sobrance,Košický,247
Vyšné Remety,Sobrance,Košický,411
Vyšné Repaše,Levoča,Prešovský,116
Vyšné Ružbachy,Stará Ľubovňa,Prešovský,"1,3"
Vyšné Valice,Rimavská Sobota,Banskobystrický,330
Vyšný Čaj,Košice - okolie,Košický,301
Vyšný Hrabovec,Stropkov,Prešovský,186
Vyšný Hrušov,Humenné,Prešovský,465
Vyšný Kazimír,Vranov nad Topľou,Prešovský,209
Vyšný Klátov,Košice - okolie,Košický,403
Vyšný Komárnik,Svidník,Prešovský,73
Vyšný Kručov,Bardejov,Prešovský,152
Vyšný Kubín,Dolný Kubín,Žilinský,566
Vyšný Medzev,Košice - okolie,Košický,636
Vyšný Mirošov,Svidník,Prešovský,569
Vyšný Orlík,Svidník,Prešovský,406
Vyšný Skálnik,Rimavská Sobota,Banskobystrický,149
Vyšný Slavkov,Levoča,Prešovský,325
Vyšný Tvarožec,Bardejov,Prešovský,127
Vyšný Žipov,Vranov nad Topľou,Prešovský,"1,21"
Zábiedovo,Tvrdošín,Žilinský,805
Záborie,Martin,Žilinský,129
Záborské,Prešov,Prešovský,537
Zádiel,Košice - okolie,Košický,199
Zádor,Rimavská Sobota,Banskobystrický,132
Záhor,Sobrance,Košický,687
Záhorce,Veľký Krtíš,Banskobystrický,700
Záhorie,Veľký Krtíš,Banskobystrický,199
Záhorská Ves,Malacky,Bratislavský,"1,679"
Záhradné,Prešov,Prešovský,923
Zacharovce,Rimavská Sobota,Banskobystrický,385
Zákamenné,Námestovo,Žilinský,"5,043"
Zákopčie,Čadca,Žilinský,"1,814"
Zalaba,Levice,Nitriansky,175
Zálesie / okres Senec,Senec,Bratislavský,"1,285"
Zálesie / okres Kezmarok,Kežmarok,Prešovský,94
Zalužice,Michalovce,Košický,"1,12"
Zamarovce,Trenčín,Trenčiansky,816
Zámutov,Vranov nad Topľou,Prešovský,"2,832"
Záriečie,Púchov,Trenčiansky,688
Záskalie,Považská Bystrica,Trenčiansky,182
Zatín,Trebišov,Košický,790
Závada / okres Velky krtis,Veľký Krtíš,Banskobystrický,522
Závada /okres Topolcany,Topoľčany,Nitriansky,669
Závada / okres Humenne,Humenné,Prešovský,76
Závadka / okres gelnica,Gelnica,Košický,606
Závadka /okres Michalovce,Michalovce,Košický,420
Závadka / okres humenne,Humenné,Prešovský,491
Závadka nad Hronom,Brezno,Banskobystrický,"2,479"
Zavar,Trnava,Trnavský,"2,078"
Závažná Poruba,Liptovský Mikuláš,Žilinský,"1,235"
Závod,Malacky,Bratislavský,"2,708"
Zázrivá,Dolný Kubín,Žilinský,"2,784"
Zbehňov,Trebišov,Košický,294
Zbehy,Nitra,Nitriansky,"2,195"
Zboj,Snina,Prešovský,425
Zbojné,Medzilaborce,Prešovský,192
Zborov,Bardejov,Prešovský,"2,942"
Zborov nad Bystricou,Čadca,Žilinský,"2,291"
Zbrojníky,Levice,Nitriansky,514
Zbudská Belá,Medzilaborce,Prešovský,127
Zbudské Dlhé,Humenné,Prešovský,607
Zbudza,Michalovce,Košický,540
Zbyňov,Žilina,Žilinský,867
Zeleneč,Trnava,Trnavský,"2,38"
Zemianska Olča,Komárno,Nitriansky,"2,598"
Zemianské Kostoľany,Prievidza,Trenčiansky,"1,668"
Zemianské Podhradie,Nové Mesto nad Váhom,Trenčiansky,757
Zemianske Sady,Galanta,Trnavský,873
Zemiansky Vrbovok,Krupina,Banskobystrický,106
